V,Np,B,Tp,Texp/Tp,Pdyn,logBeta,B_rms,Time
326.45288,11.64,6.0714827,36916.0,0.653979,2.48,0.3138672,0.07,2020-07-13 18:20:00
330.36902,15.33,5.9655514,42170.0,0.5941505,3.35,0.4756712,0.09,2020-07-13 18:25:00
332.68756,15.03,5.73505,42807.0,0.5981915,3.33,0.51719594,0.2,2020-07-13 18:30:00
329.6542,15.61,4.749158,53111.0,0.4685838,3.4,0.5763414,0.36,2020-07-13 18:35:00
309.51028,12.21,6.5092707,41543.0,0.49229902,2.34,0.30103,0.51,2020-07-13 18:40:00
305.17145,12.27,7.393849,46108.0,0.42448676,2.29,0.20951504,0.02,2020-07-13 18:50:00
336.63965,15.43,4.7689514,71705.0,0.37048548,3.5,0.7058637,1.34,2020-07-13 19:00:00
324.519,12.48,6.0291543,49466.0,0.47911415,2.64,0.29003462,0.52,2020-07-13 19:05:00
324.806,13.28,6.792768,49603.0,0.4791074,2.82,0.25767857,0.39,2020-07-13 19:10:00
305.2028,12.71,7.3011985,46620.0,0.4199591,2.37,0.2068259,0.02,2020-07-13 19:15:00
322.90192,13.17,6.067973,53843.0,0.43337402,2.76,0.3201463,0.41,2020-07-13 19:20:00
333.41428,14.74,1.7706496,61845.0,0.41686985,3.29,0.45939252,0.33,2020-07-13 19:25:00
339.70343,14.73,0.94170064,74913.0,0.3647641,3.41,0.54530716,0.55,2020-07-13 19:30:00
350.11237,13.15,4.4893875,84601.0,0.35481134,3.22,0.38021126,0.1,2020-07-13 19:35:00
350.27728,13.58,6.7409863,85098.0,0.35325664,3.33,0.4265113,0.09,2020-07-13 19:40:00
352.86563,14.26,6.837741,83722.0,0.36738685,3.55,0.44404483,0.11,2020-07-13 19:45:00
352.86563,14.26,6.7090755,83722.0,0.36738685,3.55,0.43775058,0.1,2020-07-13 19:50:00
358.44244,12.95,4.1930776,82986.0,0.3891868,3.33,0.41830128,0.13,2020-07-13 19:55:00
357.74063,13.46,2.835736,84327.0,0.38066816,3.45,0.4502491,0.13,2020-07-13 20:00:00
355.0731,13.48,2.6897957,83738.0,0.37451726,3.41,0.39794004,0.23,2020-07-13 20:05:00
361.95285,15.42,4.5755987,78408.0,0.42459854,4.04,0.47129175,0.19,2020-07-13 20:10:00
361.94717,14.65,5.0601583,75012.0,0.44379967,3.84,0.4199558,0.31,2020-07-13 20:15:00
364.60825,14.19,5.8842244,69942.0,0.4869485,3.77,0.3673559,0.48,2020-07-13 20:20:00
364.7161,12.47,6.8445086,71810.0,0.47471827,3.32,0.2624511,0.18,2020-07-13 20:25:00
366.40366,13.51,5.7388678,68090.0,0.50790066,3.63,0.35024804,0.18,2020-07-13 20:30:00
365.08194,13.09,6.2475357,65343.0,0.52333206,3.49,0.33645976,0.4,2020-07-13 20:35:00
366.78473,12.04,7.679805,62729.0,0.55309415,3.24,0.17609127,0.19,2020-07-13 20:40:00
365.33792,11.9,7.2195706,63120.0,0.5429465,3.18,0.23299614,0.61,2020-07-13 20:45:00
362.10913,12.46,7.94749,65088.0,0.51217884,3.27,0.19589968,0.16,2020-07-13 20:50:00
358.8099,12.35,7.5283265,64875.0,0.49942568,3.18,0.16731733,0.85,2020-07-13 20:55:00
359.5348,12.66,8.257022,66748.0,0.48847067,3.27,0.17318627,0.06,2020-07-13 21:00:00
362.2904,13.17,7.545787,66540.0,0.5017835,3.46,0.20951504,0.12,2020-07-13 21:05:00
360.60635,12.71,7.834915,66437.0,0.4953248,3.32,0.18752073,0.11,2020-07-13 21:10:00
361.18265,12.91,8.393461,66088.0,0.500422,3.37,0.16435286,0.15,2020-07-13 21:15:00
374.5353,12.68,7.6615534,61557.0,0.6015348,3.57,0.13672057,0.18,2020-07-13 21:20:00
367.36673,12.28,7.7457666,69328.0,0.5029239,3.31,0.14612804,0.13,2020-07-13 21:25:00
368.74884,10.69,5.536506,61649.0,0.5722183,2.9,0.06069783,0.31,2020-07-13 21:30:00
361.15555,9.98,3.6005278,53379.0,0.6194227,2.62,0.017033322,0.13,2020-07-13 21:35:00
376.00922,12.01,2.9831862,44061.0,0.85073406,3.47,0.15836251,0.58,2020-07-13 21:40:00
386.44128,15.49,6.415645,38376.0,1.0636201,4.62,0.3673559,0.59,2020-07-13 21:45:00
386.36996,14.16,6.2791796,61501.0,0.6633069,4.23,0.39794004,0.59,2020-07-13 21:50:00
388.95068,14.72,7.5760474,36740.0,1.1335944,4.45,0.24303806,0.17,2020-07-13 21:55:00
389.86884,15.92,7.226818,38658.0,1.0852884,4.84,0.32428244,0.07,2020-07-13 22:00:00
390.34302,15.61,7.1047235,39386.0,1.0692667,4.76,0.3344538,0.03,2020-07-13 22:05:00
389.8035,15.24,7.0411506,42384.0,0.9893639,4.63,0.3384565,0.04,2020-07-13 22:10:00
389.98627,15.26,6.9776855,43204.0,0.9720033,4.64,0.3443923,0.02,2020-07-13 22:15:00
387.58353,14.52,6.9745464,48077.0,0.8568387,4.37,0.3344538,0.06,2020-07-13 22:20:00
390.25674,15.41,7.0525885,42769.0,0.9840111,4.69,0.31597033,0.06,2020-07-13 22:25:00
390.80334,15.02,6.983223,45194.0,0.9352777,4.59,0.3424227,0.08,2020-07-13 22:30:00
389.10333,13.82,7.0586753,37946.0,1.0989082,4.19,0.26951295,0.4,2020-07-13 22:35:00
388.69092,14.27,7.4388237,36263.0,1.1461196,4.31,0.22010809,0.29,2020-07-13 22:40:00
387.96567,12.21,8.118867,31987.0,1.2918,3.68,0.08990512,0.17,2020-07-13 22:45:00
387.03833,12.38,8.135416,28816.0,1.4233105,3.71,0.08635984,0.03,2020-07-13 22:50:00
384.62814,12.06,8.035036,27534.0,1.460894,3.57,0.07554698,0.04,2020-07-13 22:55:00
385.37793,11.76,8.008527,27770.0,1.4572871,3.49,0.07188199,0.07,2020-07-13 23:00:00
386.1911,12.16,7.8383546,25938.0,1.5704863,3.63,0.10380372,0.09,2020-07-13 23:05:00
385.3918,11.7,7.8448133,27045.0,1.4965208,3.47,0.07918126,0.01,2020-07-13 23:10:00
384.62674,11.56,7.8522224,27448.0,1.4654548,3.42,0.08635984,0.04,2020-07-13 23:15:00
384.37173,9.11,7.8573084,23718.0,1.6924212,2.69,-0.031517047,0.03,2020-07-13 23:20:00
385.25537,9.29,7.8481975,24443.0,1.6540035,2.76,-0.017728778,0.01,2020-07-13 23:25:00
385.42203,11.69,7.766769,28752.0,1.4080161,3.47,0.1105897,0.05,2020-07-13 23:35:00
385.72153,11.46,7.8015766,29824.0,1.3606923,3.41,0.096910015,0.07,2020-07-13 23:40:00
382.98096,10.29,7.884675,26717.0,1.4855871,3.02,0.0293838,0.07,2020-07-13 23:45:00
380.4198,7.98,8.036137,24931.0,1.559102,2.31,-0.10237289,0.08,2020-07-13 23:50:00
380.0035,8.31,7.997737,26713.0,1.4501446,2.4,-0.09691001,0.16,2020-07-13 23:55:00
375.055,9.62,7.998781,31045.0,1.1979016,2.71,-0.013228253,0.21,2020-07-14 00:00:00
378.89426,10.88,8.113895,31305.0,1.2262192,3.12,0.025305841,0.15,2020-07-14 00:05:00
375.6992,9.54,8.180465,26566.0,1.4073653,2.71,-0.05061,0.12,2020-07-14 00:10:00
380.8968,11.65,7.8551254,31846.0,1.2253312,3.38,0.064457975,0.15,2020-07-14 00:15:00
369.98804,8.12,7.85475,25735.0,1.385158,2.24,-0.10237289,0.25,2020-07-14 00:20:00
368.1474,6.94,8.758203,22720.0,1.5448012,1.88,-0.24412516,0.03,2020-07-14 00:25:00
367.60965,5.67,8.479139,22536.0,1.550343,1.53,-0.30103,0.44,2020-07-14 00:30:00
384.07855,12.21,7.5447993,35431.0,1.130242,3.6,0.1818436,0.27,2020-07-14 00:35:00
375.14655,8.85,7.5552964,27188.0,1.3688805,2.53,0.0,0.4,2020-07-14 00:40:00
386.59006,12.25,7.604117,36910.0,1.107191,3.66,0.12057395,0.38,2020-07-14 00:45:00
386.25272,12.64,7.3532033,37812.0,1.077846,3.77,0.20139715,0.46,2020-07-14 00:50:00
374.8789,8.52,7.6806445,30605.0,1.2133485,2.43,-0.017728778,0.14,2020-07-14 00:55:00
391.04123,11.43,7.4115043,36572.0,1.1579646,3.5,0.1430148,0.14,2020-07-14 01:00:00
385.6594,11.61,7.571486,35301.0,1.1490027,3.47,0.13353892,0.23,2020-07-14 01:05:00
385.56186,9.71,7.720395,30855.0,1.3135315,2.92,0.025305841,0.28,2020-07-14 01:10:00
391.02405,10.61,7.8545403,33696.0,1.2566267,3.25,0.05690485,0.28,2020-07-14 01:15:00
378.57562,8.84,7.8574104,27905.0,1.3720262,2.56,-0.0409586,0.2,2020-07-14 01:20:00
381.9943,9.67,8.243234,26682.0,1.4756384,2.82,-0.045757502,0.08,2020-07-14 01:25:00
373.00278,8.17,8.336493,25250.0,1.4478834,2.28,-0.13076828,0.1,2020-07-14 01:30:00
381.79984,7.94,8.428369,25996.0,1.5121796,2.31,-0.15490197,0.03,2020-07-14 01:35:00
372.33923,7.38,8.309446,24688.0,1.4726576,2.05,-0.18708667,0.12,2020-07-14 01:40:00
377.91132,8.13,8.394552,27707.0,1.3742967,2.32,-0.1426675,0.07,2020-07-14 01:45:00
367.95963,7.13,8.481657,25378.0,1.3808098,1.94,-0.20760833,0.03,2020-07-14 01:50:00
380.57855,9.01,8.191606,27599.0,1.410214,2.61,-0.06550154,0.13,2020-07-14 01:55:00
371.7646,6.93,8.507579,23275.0,1.5545685,1.93,-0.22914802,0.19,2020-07-14 02:00:00
364.93915,5.93,8.804062,20706.0,1.6494962,1.58,-0.32790217,0.01,2020-07-14 02:05:00
362.32675,6.01,8.693412,21156.0,1.5787057,1.58,-0.30980393,0.11,2020-07-14 02:20:00
367.03058,6.4,8.791775,28489.0,1.220383,1.72,-0.26760623,0.01,2020-07-14 02:25:00
367.03058,6.4,8.708238,28489.0,1.220383,1.72,-0.25963733,0.03,2020-07-14 02:30:00
362.67896,6.2,8.449597,23808.0,1.4071015,1.63,-0.25181198,0.08,2020-07-14 02:35:00
366.63797,7.31,8.267733,27966.0,1.2390704,1.96,-0.15490197,0.02,2020-07-14 02:40:00
364.21512,8.1,8.334398,33982.0,0.9988808,2.15,-0.10237289,0.04,2020-07-14 02:45:00
366.2522,6.77,8.494433,29030.0,1.1897509,1.82,-0.22184876,0.07,2020-07-14 02:50:00
366.15115,5.76,8.661518,26143.0,1.3200022,1.54,-0.30980393,0.03,2020-07-14 02:55:00
364.4387,5.69,8.653664,26563.0,1.2803099,1.51,-0.30980393,0.04,2020-07-14 03:00:00
361.96057,5.65,8.793389,27343.0,1.2176474,1.48,-0.32790217,0.05,2020-07-14 03:05:00
361.79337,5.71,8.88506,28608.0,1.1621323,1.49,-0.32790217,0.02,2020-07-14 03:10:00
362.01617,5.48,8.835887,26491.0,1.2574103,1.44,-0.3467875,0.11,2020-07-14 03:15:00
359.06595,5.71,8.86775,29130.0,1.1147363,1.47,-0.32790217,0.03,2020-07-14 03:20:00
364.7593,6.86,8.788237,28489.0,1.1970266,1.83,-0.25181198,0.05,2020-07-14 03:25:00
359.9852,5.82,8.872576,27726.0,1.1805438,1.51,-0.32790217,0.06,2020-07-14 03:30:00
359.86105,5.53,8.977633,26680.0,1.2255111,1.43,-0.35654733,0.02,2020-07-14 03:35:00
359.51987,5.53,8.633458,23819.0,1.3686646,1.43,-0.3467875,0.04,2020-07-14 03:40:00
361.19513,5.81,8.781491,24336.0,1.3591161,1.52,-0.3372422,0.1,2020-07-14 03:45:00
360.0396,4.09,9.166924,22146.0,1.4786941,1.06,-0.52287877,0.02,2020-07-14 03:50:00
364.1385,3.12,9.140859,23531.0,1.4415765,0.83,-0.63827217,0.06,2020-07-14 03:55:00
367.156,2.99,9.067006,25636.0,1.3576413,0.81,-0.63827217,0.12,2020-07-14 04:00:00
365.57544,3.07,9.055446,26372.0,1.3021457,0.82,-0.6197888,0.06,2020-07-14 04:05:00
369.13498,3.5,9.052873,52321.0,0.676436,0.96,-0.49485007,0.04,2020-07-14 04:10:00
366.40765,3.22,8.856416,32718.0,1.0570369,0.87,-0.56863624,0.19,2020-07-14 04:15:00
366.52393,4.28,8.6363125,35799.0,0.96701866,1.15,-0.40893543,0.14,2020-07-14 04:20:00
369.53336,4.95,8.259237,28047.0,1.2661192,1.36,-0.3467875,0.17,2020-07-14 04:25:00
375.2461,5.53,8.09895,40947.0,0.9096607,1.56,-0.24412516,0.08,2020-07-14 04:30:00
375.04675,5.45,8.200129,36995.0,1.0051712,1.53,-0.26760623,0.03,2020-07-14 04:35:00
375.1676,4.13,7.6197505,95432.0,0.39005396,1.16,-0.21467017,0.28,2020-07-14 04:55:00
373.8729,4.45,8.2105,69755.0,0.5279218,1.25,-0.27572417,0.09,2020-07-14 05:00:00
379.3791,5.09,7.5517216,75748.0,0.50879115,1.46,-0.13667715,0.28,2020-07-14 05:05:00
377.298,5.61,7.2572446,91597.0,0.41361168,1.6,-0.045757502,0.33,2020-07-14 05:10:00
375.5018,6.42,7.0770473,102695.0,0.36347386,1.81,0.10720996,0.31,2020-07-14 05:15:00
355.1504,2.79,6.97669,42666.0,0.73554075,0.7,-0.39794,0.39,2020-07-14 05:20:00
370.0391,4.97,7.5931683,140614.0,0.2536188,1.36,0.041392695,0.58,2020-07-14 05:25:00
358.8022,3.01,8.313152,42472.0,0.7628101,0.78,-0.5086383,0.05,2020-07-14 05:30:00
371.3081,3.69,8.100827,62250.0,0.5790275,1.03,-0.3467875,0.05,2020-07-14 05:35:00
371.31006,4.47,8.305089,64471.0,0.55908924,1.23,-0.2839967,0.04,2020-07-14 05:40:00
372.44678,4.96,8.033897,56164.0,0.6479181,1.38,-0.26760623,0.16,2020-07-14 05:45:00
372.93445,5.12,7.5235233,56292.0,0.64908344,1.43,-0.22914802,0.15,2020-07-14 05:50:00
376.91702,5.38,5.990083,50865.0,0.7424875,1.54,-0.19382004,0.3,2020-07-14 05:55:00
377.6929,5.45,7.051312,66904.0,0.56811506,1.56,-0.1674911,0.07,2020-07-14 06:00:00
377.74072,4.88,6.885151,45648.0,0.8329862,1.39,-0.25963733,0.21,2020-07-14 06:05:00
377.7033,4.91,7.9405603,46810.0,0.812058,1.4,-0.26760623,0.19,2020-07-14 06:10:00
377.36478,4.79,7.965325,52572.0,0.72103906,1.36,-0.24412516,0.04,2020-07-14 06:15:00
380.36566,4.3,8.23048,71593.0,0.5426894,1.24,-0.2839967,0.05,2020-07-14 06:25:00
380.72867,4.76,7.8908367,72428.0,0.5380282,1.38,-0.19382004,0.18,2020-07-14 06:30:00
374.0633,5.01,8.041076,57021.0,0.6468423,1.4,-0.22914802,0.03,2020-07-14 06:35:00
372.51883,5.76,7.8548965,50181.0,0.7256051,1.6,-0.1674911,0.09,2020-07-14 06:45:00
381.4762,6.12,7.54297,57766.0,0.67872065,1.78,-0.09151498,0.08,2020-07-14 06:55:00
374.39154,5.97,7.6567745,80601.0,0.45885846,1.67,-0.060480744,0.05,2020-07-14 07:00:00
385.37973,7.82,7.0949416,70412.0,0.5747522,2.33,0.07554698,0.2,2020-07-14 07:10:00
384.5132,8.08,6.307694,72941.0,0.55095017,2.39,0.12385166,0.19,2020-07-14 07:15:00
385.1492,8.67,5.968794,61108.0,0.66102856,2.58,0.11394334,0.25,2020-07-14 07:20:00
392.93964,8.86,6.6635275,54486.0,0.7890538,2.73,0.10720996,0.09,2020-07-14 07:25:00
390.71857,8.3,6.8159595,64603.0,0.65384567,2.54,0.096910015,0.04,2020-07-14 07:30:00
389.66675,8.74,6.7053785,59680.0,0.70186704,2.65,0.12385166,0.06,2020-07-14 07:35:00
387.54794,8.57,7.1272645,58987.0,0.69816166,2.58,0.10037054,0.02,2020-07-14 07:40:00
383.7086,8.47,6.872743,58330.0,0.68447876,2.5,0.10037054,0.02,2020-07-14 07:45:00
381.85925,9.28,6.1601706,59596.0,0.659938,2.71,0.21484385,0.17,2020-07-14 07:55:00
379.3113,9.24,5.4139633,55676.0,0.6918327,2.66,0.23044895,0.06,2020-07-14 08:00:00
375.00516,10.56,5.6544228,53791.0,0.6910724,2.97,0.346353,0.15,2020-07-14 08:05:00
371.81616,10.47,6.014699,56604.0,0.6394991,2.9,0.3424227,0.03,2020-07-14 08:10:00
369.02603,10.03,6.141889,55315.0,0.6392354,2.73,0.28330123,0.08,2020-07-14 08:15:00
370.8296,9.15,6.462469,49040.0,0.7320567,2.52,0.2068259,0.01,2020-07-14 08:25:00
370.518,9.11,6.487511,46662.0,0.76735324,2.5,0.19865711,0.05,2020-07-14 08:30:00
370.65607,8.99,6.495668,47447.0,0.7555333,2.47,0.1903317,0.03,2020-07-14 08:35:00
371.1795,8.71,6.9581103,45753.0,0.7869563,2.4,0.13033378,0.09,2020-07-14 08:40:00
379.65683,7.28,7.021873,43778.0,0.8823566,2.1,0.02118928,0.03,2020-07-14 08:45:00
378.8118,6.74,7.184226,41375.0,0.92714906,1.93,-0.031517047,0.03,2020-07-14 08:50:00
379.18835,6.61,7.2746,42269.0,0.9103509,1.9,-0.05061,0.02,2020-07-14 08:55:00
378.79086,6.69,6.9261317,45124.0,0.8499732,1.92,-0.026872149,0.1,2020-07-14 09:00:00
379.08487,7.44,6.7408752,42551.0,0.90354973,2.14,0.02118928,0.13,2020-07-14 09:05:00
377.84674,7.39,6.5440736,41930.0,0.90764093,2.11,0.045322984,0.19,2020-07-14 09:10:00
381.3895,8.82,6.4768896,51006.0,0.7681301,2.57,0.17609127,0.15,2020-07-14 09:15:00
379.53113,9.3,6.1249247,50641.0,0.7619914,2.68,0.21218762,0.06,2020-07-14 09:20:00
382.99463,8.6,6.3296366,52875.0,0.75072974,2.52,0.17318627,0.07,2020-07-14 09:25:00
381.28876,8.28,6.161712,55737.0,0.7023529,2.41,0.15228835,0.08,2020-07-14 09:30:00
380.12094,7.82,5.7748423,56772.0,0.68299496,2.26,0.12710482,0.14,2020-07-14 09:35:00
380.89117,8.84,6.0689454,53954.0,0.7232107,2.57,0.19865711,0.06,2020-07-14 09:40:00
380.3554,7.72,5.6465034,59314.0,0.6549803,2.24,0.13033378,0.07,2020-07-14 09:45:00
382.3302,8.43,6.1240754,51037.0,0.7735733,2.47,0.13672057,0.2,2020-07-14 09:50:00
384.6019,8.19,6.2190194,54012.0,0.74456996,2.43,0.15836251,0.09,2020-07-14 09:55:00
386.21558,8.84,5.7336025,43377.0,0.9392837,2.63,0.15836251,0.18,2020-07-14 10:00:00
380.12064,8.24,5.78911,50545.0,0.7671361,2.38,0.16435286,0.19,2020-07-14 10:05:00
372.5911,6.98,6.7023425,58238.0,0.62559813,1.94,0.064457975,0.08,2020-07-14 10:20:00
372.62933,6.66,6.979692,51804.0,0.70352143,1.85,-0.0043648016,0.09,2020-07-14 10:25:00
373.50555,6.33,7.177437,45178.0,0.8126228,1.76,-0.05551733,0.08,2020-07-14 10:30:00
370.3864,5.82,7.1183004,45013.0,0.79458517,1.6,-0.09151498,0.09,2020-07-14 10:35:00
389.47742,7.81,6.9141088,41833.0,0.9997872,2.38,0.041392695,0.14,2020-07-14 10:40:00
377.76303,7.09,6.4843345,48767.0,0.779854,2.03,0.064457975,0.04,2020-07-14 10:45:00
380.26822,7.48,6.506405,49021.0,0.7919419,2.16,0.10037054,0.09,2020-07-14 10:50:00
380.2181,7.59,6.4142423,48972.0,0.7924092,2.19,0.12057395,0.06,2020-07-14 10:55:00
375.46103,7.57,6.289245,47931.0,0.778501,2.13,0.12385166,0.04,2020-07-14 11:00:00
374.5996,7.54,5.919907,51403.0,0.7207453,2.12,0.13033378,0.03,2020-07-14 11:05:00
370.92142,7.85,5.9963493,56623.0,0.6345077,2.16,0.17318627,0.05,2020-07-14 11:10:00
377.2175,7.69,6.5045524,47787.0,0.7922748,2.19,0.10037054,0.1,2020-07-14 11:15:00
375.5719,7.22,6.532672,45481.0,0.8211922,2.04,0.05690485,0.09,2020-07-14 11:20:00
379.48767,7.06,6.8485327,45053.0,0.85619724,2.03,0.017033322,0.15,2020-07-14 11:25:00
384.91254,7.58,7.4492216,39630.0,1.0173333,2.24,-0.022276402,0.15,2020-07-14 11:30:00
384.4621,7.53,7.583337,36572.0,1.0983876,2.23,-0.05061,0.06,2020-07-14 11:35:00
386.53003,7.29,7.480649,36825.0,1.1092101,2.18,-0.05061,0.12,2020-07-14 11:40:00
386.68515,6.62,7.77739,37201.0,1.0993716,1.98,-0.12493874,0.11,2020-07-14 11:45:00
380.68408,5.76,7.9753,29639.0,1.3142852,1.67,-0.24412516,0.03,2020-07-14 11:50:00
380.9482,6.31,7.913211,30680.0,1.2724347,1.83,-0.20760833,0.04,2020-07-14 11:55:00
381.3472,6.23,8.162806,29836.0,1.3127003,1.81,-0.22914802,0.05,2020-07-14 12:00:00
382.4763,5.84,8.227764,27296.0,1.4481184,1.71,-0.26760623,0.04,2020-07-14 12:05:00
380.51697,6.14,8.1140375,28740.0,1.3535454,1.78,-0.22184876,0.1,2020-07-14 12:10:00
381.13495,7.01,8.115318,38420.0,1.0176445,2.04,-0.13667715,0.02,2020-07-14 12:15:00
383.00012,7.7,8.0583,36612.0,1.0842513,2.26,-0.08618615,0.06,2020-07-14 12:20:00
383.01642,7.44,7.9674463,34984.0,1.134858,2.18,-0.10237289,0.01,2020-07-14 12:25:00
382.9398,6.93,8.067732,31727.0,1.2505798,2.03,-0.15490197,0.02,2020-07-14 12:30:00
384.01663,7.25,7.993747,34270.0,1.1679461,2.14,-0.11350928,0.01,2020-07-14 12:35:00
382.0033,7.44,7.86756,30176.0,1.3048736,2.17,-0.10790541,0.06,2020-07-14 12:40:00
383.17282,7.79,7.898968,32583.0,1.2200338,2.29,-0.08092192,0.03,2020-07-14 12:45:00
387.58426,7.78,7.935553,32019.0,1.2865636,2.34,-0.09151498,0.01,2020-07-14 12:50:00
390.64645,7.81,7.9403963,31878.0,1.3243033,2.38,-0.08618615,0.01,2020-07-14 12:55:00
389.9115,7.58,7.7382684,32125.0,1.3064396,2.31,-0.09151498,0.02,2020-07-14 13:00:00
378.96997,7.89,7.771975,35767.0,1.0739139,2.27,-0.060480744,0.02,2020-07-14 13:05:00
376.01263,7.43,7.811594,32810.0,1.1424947,2.1,-0.09151498,0.02,2020-07-14 13:10:00
372.5114,7.75,7.839528,36858.0,0.9878271,2.15,-0.06550154,0.02,2020-07-14 13:15:00
374.47745,7.8,7.852452,36746.0,1.0072082,2.19,-0.06550154,0.02,2020-07-14 13:20:00
374.6178,7.5,7.9267707,33614.0,1.1023403,2.11,-0.09691001,0.02,2020-07-14 13:25:00
374.52164,7.33,7.8853664,31452.0,1.177174,2.06,-0.10790541,0.02,2020-07-14 13:30:00
375.1397,7.52,7.8203135,31644.0,1.1760528,2.12,-0.09151498,0.05,2020-07-14 13:35:00
370.27725,7.14,7.929155,28684.0,1.2457767,1.96,-0.13076828,0.02,2020-07-14 13:40:00
369.61578,7.38,7.983245,30910.0,1.1496446,2.01,-0.11350928,0.03,2020-07-14 13:45:00
370.82272,7.24,7.961112,29150.0,1.2314916,1.99,-0.13076828,0.01,2020-07-14 13:50:00
375.21622,7.13,8.001056,27644.0,1.3470787,2.01,-0.1426675,0.01,2020-07-14 13:55:00
374.61984,7.17,8.019096,28136.0,1.3169855,2.01,-0.1426675,0.01,2020-07-14 14:00:00
373.155,7.3,8.010194,27595.0,1.3265271,2.03,-0.13076828,0.01,2020-07-14 14:05:00
371.53793,7.31,7.984842,28330.0,1.2747604,2.02,-0.12493874,0.02,2020-07-14 14:10:00
372.53186,7.36,7.91043,32762.0,1.111518,2.04,-0.10790541,0.02,2020-07-14 14:15:00
371.532,7.41,7.8444123,33645.0,1.0733293,2.05,-0.10237289,0.04,2020-07-14 14:20:00
373.82852,7.32,7.955036,32749.0,1.1240523,2.05,-0.11350928,0.03,2020-07-14 14:25:00
372.69672,7.35,7.923244,29041.0,1.2556641,2.04,-0.119186416,0.03,2020-07-14 14:30:00
373.277,7.21,7.809898,33086.0,1.1075013,2.01,-0.10790541,0.04,2020-07-14 14:35:00
374.1761,7.28,7.79027,37051.0,0.9964165,2.04,-0.08618615,0.01,2020-07-14 14:40:00
374.73148,7.38,7.8016534,34991.0,1.0599606,2.07,-0.08618615,0.02,2020-07-14 14:45:00
372.97147,7.52,7.8047037,39960.0,0.91465193,2.09,-0.060480744,0.01,2020-07-14 14:50:00
371.5923,7.01,7.7316556,35735.0,1.0110649,1.94,-0.10237289,0.01,2020-07-14 15:00:00
369.41562,6.94,7.7201815,36266.0,0.97820663,1.89,-0.09691001,0.02,2020-07-14 15:05:00
368.3251,6.41,7.8226914,30385.0,1.1568422,1.74,-0.16115092,0.12,2020-07-14 15:10:00
369.0492,6.35,7.9329753,26406.0,1.3393248,1.73,-0.18708667,0.01,2020-07-14 15:15:00
368.3155,6.3,7.9109545,25241.0,1.3924881,1.71,-0.19382004,0.01,2020-07-14 15:20:00
368.80252,6.38,7.932522,25583.0,1.3795362,1.74,-0.18708667,0.01,2020-07-14 15:30:00
369.9229,6.46,7.900127,24840.0,1.4342799,1.77,-0.18045606,0.01,2020-07-14 15:35:00
372.249,6.45,7.865965,25157.0,1.4441129,1.79,-0.18045606,0.02,2020-07-14 15:45:00
371.0793,6.56,7.807035,25921.0,1.3878849,1.81,-0.16115092,0.01,2020-07-14 15:50:00
371.14395,6.1,7.8224936,23871.0,1.5078914,1.68,-0.20065947,0.04,2020-07-14 15:55:00
367.99167,6.58,7.7332916,25159.0,1.3932064,1.78,-0.15490197,0.02,2020-07-14 16:00:00
367.27896,6.7,7.7282987,25812.0,1.3497901,1.81,-0.1426675,0.02,2020-07-14 16:05:00
366.67245,6.68,7.667496,24920.0,1.3909309,1.8,-0.1426675,0.01,2020-07-14 16:15:00
367.30618,6.63,7.6492414,25031.0,1.3922268,1.79,-0.1426675,0.01,2020-07-14 16:20:00
368.25647,6.4,7.6347423,24160.0,1.4540671,1.74,-0.15490197,0.01,2020-07-14 16:30:00
367.42834,6.32,7.5495234,24412.0,1.4290073,1.71,-0.15490197,0.02,2020-07-14 16:35:00
365.04532,6.07,7.531806,25153.0,1.3590987,1.62,-0.1674911,0.01,2020-07-14 16:40:00
366.6784,5.77,7.5452237,22068.0,1.5707698,1.55,-0.20065947,0.01,2020-07-14 16:45:00
366.51926,6.01,7.471479,22279.0,1.5537918,1.61,-0.17392519,0.04,2020-07-14 16:50:00
366.4991,6.08,7.3864536,23917.0,1.4471303,1.63,-0.15490197,0.01,2020-07-14 16:55:00
363.04874,6.11,7.3682837,23661.0,1.4203421,1.61,-0.14874166,0.02,2020-07-14 17:00:00
362.30612,6.0,7.297185,22335.0,1.4951056,1.58,-0.15490197,0.02,2020-07-14 17:05:00
362.95056,6.0,7.241913,23414.0,1.4341177,1.58,-0.1426675,0.01,2020-07-14 17:10:00
357.54556,6.34,6.966218,28425.0,1.1273931,1.62,-0.08092192,0.11,2020-07-14 17:15:00
356.32596,6.58,7.000257,27981.0,1.133165,1.67,-0.060480744,0.01,2020-07-14 17:20:00
356.6999,6.56,7.076553,27240.0,1.167797,1.67,-0.07058106,0.03,2020-07-14 17:25:00
356.54718,6.69,7.0434866,29075.0,1.0926365,1.7,-0.05551733,0.04,2020-07-14 17:30:00
357.8086,6.35,7.0127387,23847.0,1.3469031,1.63,-0.09691001,0.15,2020-07-14 17:35:00
356.74814,6.59,7.1792827,23967.0,1.3278332,1.68,-0.09151498,0.09,2020-07-14 17:40:00
356.172,7.01,7.175019,25392.0,1.2470253,1.78,-0.05551733,0.05,2020-07-14 17:45:00
356.05933,6.65,7.173709,22071.0,1.4332511,1.69,-0.09151498,0.01,2020-07-14 17:50:00
355.95285,6.96,7.166882,24201.0,1.3058901,1.77,-0.06550154,0.01,2020-07-14 17:55:00
358.5545,6.75,7.244053,30162.0,1.0718287,1.74,-0.08092192,0.02,2020-07-14 18:00:00
