V,Np,B,Tp,Texp/Tp,Pdyn,logBeta,B_rms,Time
392.58203,8.58,2.8564665,56248.0,0.76217294,2.67,0.20951504,0.09,2022-12-22 10:30:00
390.1591,8.55,2.895531,70092.0,0.59996,2.62,0.21748395,0.06,2022-12-22 10:35:00
376.9789,7.19,5.575159,62267.0,0.60683733,2.05,0.12385166,0.19,2022-12-22 10:40:00
377.86447,6.72,6.2927656,62232.0,0.61162984,1.92,0.13033378,0.04,2022-12-22 10:45:00
375.3006,7.5,5.627335,71037.0,0.52458185,2.12,0.22271647,0.52,2022-12-22 10:50:00
376.69153,8.17,5.535287,78569.0,0.4797865,2.32,0.31175387,0.38,2022-12-22 10:55:00
377.9666,8.15,5.5966864,85078.0,0.44776544,2.33,0.32633585,0.42,2022-12-22 11:00:00
380.39432,7.56,6.297444,56616.0,0.68641144,2.19,0.09342169,0.27,2022-12-22 11:10:00
378.72174,7.19,6.488806,54674.0,0.70110863,2.06,0.07188199,0.13,2022-12-22 11:15:00
382.6214,6.6,6.6417317,48931.0,0.80878264,1.93,0.00432137,0.05,2022-12-22 11:20:00
381.37787,6.37,7.036192,55097.0,0.71102834,1.85,-0.026872149,0.38,2022-12-22 11:25:00
384.11542,5.72,6.76318,55753.0,0.71848285,1.7,-0.07058106,0.07,2022-12-22 11:30:00
395.96213,5.9,6.8203664,54413.0,0.80918586,1.85,-0.12493874,0.18,2022-12-22 11:35:00
384.43396,5.17,6.8933372,39512.0,1.0164273,1.55,-0.22914802,0.14,2022-12-22 11:40:00
387.10977,5.01,6.5472207,43270.0,0.9484096,1.51,-0.22914802,0.11,2022-12-22 11:45:00
395.40546,5.39,7.0546656,56386.0,0.77745944,1.68,-0.14874166,0.05,2022-12-22 11:50:00
396.25708,6.62,7.549291,66944.0,0.6592439,2.08,-0.0409586,0.08,2022-12-22 11:55:00
394.9783,5.77,7.3923345,45753.0,0.95492244,1.8,-0.15490197,0.12,2022-12-22 12:00:00
375.44742,4.06,6.7854695,30158.0,1.2371551,1.15,-0.35654733,0.09,2022-12-22 12:05:00
393.33188,5.84,7.1436267,53984.0,0.7988687,1.81,-0.1426675,0.04,2022-12-22 12:10:00
374.59384,4.32,7.2687345,32262.0,1.1483074,1.21,-0.3187588,0.06,2022-12-22 12:15:00
380.063,4.52,7.4710774,40271.0,0.9623947,1.31,-0.2839967,0.04,2022-12-22 12:20:00
374.2084,4.77,7.570799,42846.0,0.8618811,1.33,-0.24412516,0.05,2022-12-22 12:25:00
380.49927,5.27,7.5414786,47617.0,0.8168355,1.54,-0.18708667,0.02,2022-12-22 12:30:00
385.34714,6.28,7.2385983,59655.0,0.678213,1.87,-0.07572073,0.03,2022-12-22 12:35:00
384.10223,5.14,7.342411,58616.0,0.68331677,1.51,-0.16115092,0.04,2022-12-22 12:40:00
391.92007,5.45,7.2788253,58091.0,0.7341253,1.68,-0.1426675,0.02,2022-12-22 12:45:00
382.89682,5.42,7.282218,49197.0,0.80621356,1.59,-0.18045606,0.17,2022-12-22 12:50:00
397.39615,6.89,7.990532,68746.0,0.64772546,2.2,-0.06550154,0.11,2022-12-22 13:00:00
397.18915,6.72,7.7538958,58714.0,0.75716823,2.14,-0.08618615,0.15,2022-12-22 13:05:00
403.4964,6.98,7.5446935,72647.0,0.64271206,2.29,-0.026872149,0.03,2022-12-22 13:10:00
394.90225,6.37,7.040895,59493.0,0.7339417,2.0,-0.10237289,0.07,2022-12-22 13:15:00
400.97525,6.15,7.3908453,54549.0,0.83940864,1.98,-0.1426675,0.14,2022-12-22 13:20:00
402.10562,6.44,7.403094,85215.0,0.54206336,2.08,-0.045757502,0.12,2022-12-22 13:25:00
407.18588,6.43,7.3780007,77202.0,0.6221732,2.16,-0.05551733,0.17,2022-12-22 13:30:00
401.14957,6.16,6.636942,74112.0,0.61867034,1.98,-0.008773916,0.27,2022-12-22 13:35:00
403.11224,6.99,7.3259945,64952.0,0.71672696,2.28,-0.031517047,0.26,2022-12-22 13:40:00
400.6171,7.15,7.3376975,76245.0,0.59888124,2.29,0.10380372,0.43,2022-12-22 13:45:00
402.4108,7.75,7.722085,62340.0,0.74271965,2.51,-0.031517047,0.09,2022-12-22 13:50:00
408.96948,5.35,7.7510905,47681.0,1.021183,1.79,-0.22184876,0.16,2022-12-22 14:25:00
409.90176,5.75,7.694589,54910.0,0.8930504,1.93,-0.18045606,0.15,2022-12-22 14:30:00
415.6728,5.7,8.14733,45580.0,1.1237111,1.97,-0.25963733,0.15,2022-12-22 14:35:00
415.3156,5.72,7.385459,51685.0,0.9883304,1.98,-0.22914802,0.26,2022-12-22 14:40:00
444.03085,6.64,5.536407,61457.0,1.0234838,2.63,-0.14874166,0.15,2022-12-22 14:45:00
447.07367,7.3,8.546046,66423.0,0.9673125,2.92,-0.13076828,0.16,2022-12-22 14:50:00
438.52032,8.36,9.412763,71353.0,0.8479241,3.22,-0.13076828,0.59,2022-12-22 14:55:00
410.22656,5.53,9.377899,53153.0,0.9248482,1.9,-0.3372422,0.57,2022-12-22 15:00:00
436.87857,6.93,10.681807,67490.0,0.8860511,2.65,-0.30980393,0.03,2022-12-22 15:05:00
438.8127,6.91,10.72658,63834.0,0.94976985,2.66,-0.3187588,0.02,2022-12-22 15:15:00
437.6004,6.8,10.648573,61887.0,0.9712492,2.6,-0.32790217,0.06,2022-12-22 15:20:00
438.8238,7.04,10.348961,65155.0,0.9305866,2.71,-0.2839967,0.2,2022-12-22 15:25:00
438.17047,6.34,10.387405,75842.0,0.795757,2.44,-0.30103,0.05,2022-12-22 15:30:00
423.33386,6.58,10.044531,56156.0,0.9654355,2.36,-0.30980393,0.17,2022-12-22 15:35:00
427.91098,6.78,9.330028,80833.0,0.6935372,2.49,-0.20760833,0.23,2022-12-22 15:40:00
432.8477,6.93,8.081511,77589.0,0.7488007,2.6,-0.17392519,0.18,2022-12-22 15:45:00
437.71704,6.75,8.741246,83650.0,0.7191583,2.59,-0.1674911,0.09,2022-12-22 15:50:00
425.84067,6.67,8.545765,93386.0,0.5913162,2.42,-0.15490197,0.13,2022-12-22 15:55:00
429.1876,5.73,9.441361,57766.0,0.97952056,2.11,-0.30103,0.02,2022-12-22 16:10:00
429.1876,5.73,9.504172,57766.0,0.97952056,2.11,-0.30980393,0.03,2022-12-22 16:15:00
431.86484,6.17,9.560936,61565.0,0.9370423,2.3,-0.27572417,0.01,2022-12-22 16:25:00
424.36597,5.68,9.1453705,55604.0,0.9824387,2.05,-0.30103,0.17,2022-12-22 16:40:00
418.24005,6.36,7.3392777,78811.0,0.6624703,2.23,-0.18045606,0.22,2022-12-22 16:45:00
406.90842,5.51,9.095631,57137.0,0.8388821,1.83,-0.30980393,0.35,2022-12-22 16:50:00
417.75552,5.09,9.396158,56096.0,0.92737246,1.78,-0.38721615,0.27,2022-12-22 16:55:00
427.4614,5.03,9.874822,49345.0,1.1323849,1.83,-0.43179828,0.07,2022-12-22 17:00:00
421.4644,5.32,9.764538,50480.0,1.0592941,1.89,-0.38721615,0.15,2022-12-22 17:05:00
421.53918,5.7,9.332872,49994.0,1.0701827,2.02,-0.32790217,0.07,2022-12-22 17:10:00
427.07288,6.66,9.461612,56082.0,0.99353784,2.43,-0.25181198,0.06,2022-12-22 17:15:00
428.8266,6.33,9.580052,53070.0,1.0634059,2.33,-0.2839967,0.05,2022-12-22 17:20:00
428.49045,6.28,9.385169,55912.0,1.0068922,2.31,-0.25963733,0.2,2022-12-22 17:25:00
430.39938,6.15,9.654968,69246.0,0.8243335,2.28,-0.27572417,0.08,2022-12-22 17:30:00
427.12833,6.51,9.614369,69118.0,0.8064775,2.38,-0.22914802,0.07,2022-12-22 17:35:00
427.12833,6.51,9.592112,69118.0,0.8064775,2.38,-0.23657204,0.03,2022-12-22 17:40:00
429.18936,6.33,9.579677,71509.0,0.79128087,2.33,-0.25963733,0.03,2022-12-22 17:45:00
431.97177,6.32,9.004993,86696.0,0.6659301,2.36,-0.19382004,0.1,2022-12-22 17:50:00
436.97766,6.38,9.351839,91158.0,0.6564626,2.44,-0.19382004,0.03,2022-12-22 17:55:00
432.37158,5.94,7.2453713,94992.0,0.6095249,2.24,-0.18045606,0.14,2022-12-22 18:00:00
442.998,5.88,9.316448,98658.0,0.6329532,2.31,-0.19382004,0.06,2022-12-22 18:05:00
448.59552,6.2,9.254048,106196.0,0.61146486,2.49,-0.15490197,0.13,2022-12-22 18:10:00
446.4161,6.53,9.275499,120884.0,0.52908635,2.6,-0.10237289,0.05,2022-12-22 18:15:00
435.7076,6.12,8.898921,91856.0,0.64559805,2.33,-0.17392519,0.12,2022-12-22 18:20:00
433.5646,5.47,4.5333652,134409.0,0.4344856,2.06,-0.036212165,0.87,2022-12-22 18:25:00
450.6381,6.8,7.039581,117521.0,0.56041014,2.77,-0.0043648016,0.27,2022-12-22 18:30:00
448.2647,6.82,7.383942,131658.0,0.49207923,2.74,0.02118928,0.24,2022-12-22 18:35:00
434.3967,5.98,8.865941,90818.0,0.6468805,2.26,-0.17392519,0.21,2022-12-22 18:40:00
443.73984,6.24,7.9497046,124308.0,0.50497156,2.46,-0.06550154,0.12,2022-12-22 18:45:00
445.93195,6.15,8.618897,104096.0,0.61234224,2.45,-0.09151498,0.03,2022-12-22 18:50:00
441.49026,6.46,8.787844,102016.0,0.6056566,2.52,-0.09691001,0.14,2022-12-22 18:55:00
443.07742,6.3,8.543056,121065.0,0.51609266,2.47,-0.06550154,0.13,2022-12-22 19:00:00
424.97678,5.93,8.423017,104429.0,0.5254543,2.14,-0.10237289,0.07,2022-12-22 19:05:00
429.379,6.09,7.2400208,117603.0,0.48180377,2.25,-0.026872149,0.23,2022-12-22 19:10:00
438.37146,6.16,3.891041,127659.0,0.4734333,2.37,0.053078443,0.26,2022-12-22 19:15:00
430.19028,5.85,6.3278193,124036.0,0.4595078,2.17,0.025305841,0.15,2022-12-22 19:20:00
458.85223,7.61,3.015709,178384.0,0.3905592,3.2,0.25285304,0.18,2022-12-22 19:25:00
457.84018,6.64,2.0903828,155515.0,0.44492343,2.78,0.16435286,0.55,2022-12-22 19:30:00
447.8781,6.26,2.10668,138078.0,0.46794125,2.54,0.1105897,0.42,2022-12-22 19:35:00
460.5159,7.15,2.3224342,162963.0,0.43236127,3.03,0.21748395,0.44,2022-12-22 19:40:00
429.8638,6.04,6.2006693,137096.0,0.4147529,2.26,0.1430148,0.12,2022-12-22 19:50:00
434.16397,6.38,5.015207,162864.0,0.36011928,2.45,0.17609127,0.15,2022-12-22 19:55:00
440.66788,6.41,5.1823835,188164.0,0.32646567,2.5,0.25285304,0.21,2022-12-22 20:00:00
429.32837,6.33,6.2565165,194366.0,0.29141298,2.35,0.22788674,0.16,2022-12-22 20:05:00
435.66904,6.49,6.542637,168653.0,0.35152474,2.46,0.19312459,0.11,2022-12-22 20:10:00
428.9815,5.82,6.258291,154220.0,0.36634964,2.15,0.13033378,0.17,2022-12-22 20:15:00
426.92245,5.63,6.2868834,144456.0,0.3852974,2.05,0.08278538,0.2,2022-12-22 20:20:00
434.6194,6.21,7.388322,168288.0,0.34965172,2.34,0.13353892,0.05,2022-12-22 20:25:00
431.31738,6.22,7.442271,169304.0,0.3393993,2.31,0.13672057,0.04,2022-12-22 20:30:00
429.18008,5.92,7.4062476,147045.0,0.3847795,2.18,0.053078443,0.35,2022-12-22 20:35:00
429.18008,5.92,7.793189,147045.0,0.3847795,2.18,0.045322984,0.04,2022-12-22 20:40:00
431.48984,5.35,7.737991,148840.0,0.386544,1.99,0.017033322,0.16,2022-12-22 20:45:00
426.745,5.64,7.588643,155449.0,0.35758692,2.06,0.064457975,0.2,2022-12-22 20:50:00
425.60443,5.3,8.041225,160915.0,0.34257433,1.92,-0.0043648016,0.17,2022-12-22 20:55:00
426.17773,5.42,7.58832,155785.0,0.3553412,1.97,0.012837212,0.31,2022-12-22 21:00:00
420.29877,4.26,7.9945855,125058.0,0.42391637,1.51,-0.17392519,0.13,2022-12-22 21:05:00
411.50137,3.92,8.451379,124805.0,0.397705,1.33,-0.24412516,0.06,2022-12-22 21:10:00
412.36032,3.98,8.334753,129903.0,0.3845855,1.35,-0.22184876,0.09,2022-12-22 21:15:00
409.43558,4.01,7.5365844,143279.0,0.34104085,1.35,-0.12493874,0.31,2022-12-22 21:30:00
419.11023,4.95,6.4189796,172100.0,0.305339,1.77,0.1492191,0.46,2022-12-22 21:35:00
413.28946,4.66,6.6167817,150898.0,0.3334045,1.61,0.02118928,0.16,2022-12-22 21:40:00
419.66507,5.22,6.136628,170716.0,0.30908468,1.86,0.096910015,0.34,2022-12-22 21:45:00
408.5381,4.48,6.808539,146474.0,0.33133063,1.5,-0.05551733,0.2,2022-12-22 21:50:00
401.27563,4.2,7.268728,148230.0,0.3096254,1.37,-0.09691001,0.26,2022-12-22 21:55:00
418.77267,4.99,6.4737396,162584.0,0.32240072,1.76,0.08635984,0.74,2022-12-22 22:00:00
453.39777,5.52,5.2152276,195719.0,0.34295928,2.29,0.29003462,0.74,2022-12-22 22:05:00
418.02664,4.87,5.7651887,153524.0,0.33953682,1.73,0.19589968,0.41,2022-12-22 22:10:00
449.95688,5.26,5.278181,182857.0,0.35847974,2.13,0.22010809,1.34,2022-12-22 22:25:00
472.34924,5.04,5.782188,149440.0,0.5102344,2.25,0.22530928,1.06,2022-12-22 22:30:00
452.58478,5.77,4.80025,229828.0,0.29043314,2.37,0.40312052,0.37,2022-12-22 22:35:00
445.1498,5.64,4.4892874,227555.0,0.278592,2.24,0.38738984,0.46,2022-12-22 22:40:00
461.1404,5.07,7.0016427,195176.0,0.36252794,2.16,0.07188199,0.36,2022-12-22 22:45:00
454.4016,5.22,6.3967023,209731.0,0.3222574,2.15,0.16435286,0.51,2022-12-22 22:50:00
463.88284,5.08,6.29773,193003.0,0.37343952,2.19,0.0293838,0.22,2022-12-22 22:55:00
469.7816,5.63,5.605185,217673.0,0.34439975,2.5,0.17609127,0.31,2022-12-22 23:00:00
469.69263,5.19,6.4391384,215421.0,0.34779504,2.29,0.12385166,0.24,2022-12-22 23:05:00
472.48883,5.52,6.0521235,228480.0,0.3340319,2.46,0.24551268,0.25,2022-12-22 23:10:00
480.95767,5.32,6.5922,218780.0,0.36867717,2.46,0.28330123,0.75,2022-12-22 23:15:00
470.3516,4.21,7.8479743,166118.0,0.45299152,1.86,-0.10237289,0.35,2022-12-22 23:20:00
477.59213,4.76,7.175354,208705.0,0.37811795,2.17,0.08635984,0.23,2022-12-22 23:25:00
486.15033,4.89,6.861239,207011.0,0.4028827,2.31,0.12710482,0.26,2022-12-22 23:30:00
487.21033,5.02,6.462229,215205.0,0.39017937,2.38,0.19312459,0.11,2022-12-22 23:35:00
481.064,4.51,5.052544,195875.0,0.41207254,2.09,0.12057395,0.19,2022-12-22 23:40:00
474.61893,4.78,7.043756,209887.0,0.3687498,2.15,0.12710482,0.07,2022-12-22 23:55:00
483.34396,4.36,7.495312,186355.0,0.4395457,2.04,0.025305841,0.15,2022-12-23 00:05:00
478.01938,4.63,7.401243,181208.0,0.43670857,2.12,0.045322984,0.18,2022-12-23 00:10:00
479.73706,4.69,4.7233143,179397.0,0.4460702,2.17,0.07188199,0.36,2022-12-23 00:15:00
499.58167,4.74,5.641179,194712.0,0.46625614,2.38,0.0293838,0.11,2022-12-23 00:20:00
495.27927,4.59,7.2271433,194472.0,0.4544296,2.25,0.02118928,0.18,2022-12-23 00:25:00
502.002,4.79,6.851766,205382.0,0.448734,2.42,0.06818584,0.2,2022-12-23 00:30:00
488.67807,4.8,6.831354,208177.0,0.40714636,2.29,0.05690485,0.22,2022-12-23 00:35:00
493.37787,5.26,5.562266,254827.0,0.34267154,2.56,0.36921585,0.56,2022-12-23 00:45:00
493.37787,5.26,5.8688583,254827.0,0.34267154,2.56,0.17318627,1.05,2022-12-23 00:50:00
496.254,5.31,6.018214,252476.0,0.3521776,2.62,0.3201463,0.34,2022-12-23 00:55:00
491.19537,4.91,5.664424,221625.0,0.38860738,2.37,0.365488,0.47,2022-12-23 01:00:00
490.0601,5.04,5.9052687,247672.0,0.34524268,2.43,0.36172783,0.71,2022-12-23 01:05:00
488.44022,5.46,5.3450913,269158.0,0.3144256,2.6,0.50515,0.12,2022-12-23 01:10:00
483.4232,4.37,6.8907547,174107.0,0.47070676,2.05,-0.0043648016,0.12,2022-12-23 01:25:00
491.74374,4.65,6.673792,178260.0,0.48482418,2.25,0.0,0.1,2022-12-23 01:30:00
492.8891,4.42,7.1836133,157852.0,0.5514847,2.15,-0.06550154,0.16,2022-12-23 01:35:00
483.92242,4.42,7.1469293,181690.0,0.452513,2.08,-0.026872149,0.23,2022-12-23 01:40:00
495.51898,4.66,7.209799,151856.0,0.5828354,2.29,-0.05551733,0.14,2022-12-23 01:45:00
489.37463,4.53,7.4297104,155462.0,0.5476269,2.17,-0.08092192,0.05,2022-12-23 01:50:00
485.58182,4.46,7.8321457,155545.0,0.53423715,2.11,-0.09691001,0.05,2022-12-23 01:55:00
481.27927,4.69,8.005873,147168.0,0.5492173,2.18,-0.08618615,0.03,2022-12-23 02:00:00
490.1558,4.67,7.7445593,145050.0,0.5898583,2.25,-0.09151498,0.02,2022-12-23 02:05:00
490.45142,4.63,7.899588,129738.0,0.6607138,2.23,-0.119186416,0.02,2022-12-23 02:10:00
502.77567,5.0,7.9564943,156129.0,0.59312963,2.53,-0.045757502,0.01,2022-12-23 02:15:00
484.4981,4.85,8.068395,147034.0,0.561244,2.27,-0.07572073,0.02,2022-12-23 02:20:00
488.18243,4.84,8.103789,152593.0,0.55370295,2.31,-0.07058106,0.03,2022-12-23 02:25:00
490.69263,5.2,8.116336,148840.0,0.57680047,2.5,-0.045757502,0.03,2022-12-23 02:30:00
482.68552,4.86,8.1758795,134214.0,0.607721,2.26,-0.10237289,0.01,2022-12-23 02:35:00
482.68552,4.86,8.137131,134214.0,0.607721,2.26,-0.09691001,0.01,2022-12-23 02:40:00
491.29666,4.68,8.090643,136011.0,0.6336282,2.26,-0.10790541,0.02,2022-12-23 03:00:00
480.00955,4.94,8.191221,142332.0,0.5632271,2.28,-0.07572073,0.17,2022-12-23 03:15:00
484.0604,4.84,8.199153,135354.0,0.607962,2.27,-0.119186416,0.02,2022-12-23 03:20:00
475.59296,4.69,8.098179,128488.0,0.6062147,2.12,-0.13667715,0.03,2022-12-23 03:25:00
476.94998,4.71,8.275639,128044.0,0.61373645,2.14,-0.14874166,0.11,2022-12-23 03:30:00
481.9112,4.71,8.522822,123969.0,0.654664,2.19,-0.1674911,0.01,2022-12-23 03:35:00
479.90356,4.71,8.521942,132510.0,0.60455924,2.17,-0.15490197,0.02,2022-12-23 03:45:00
475.27332,4.4,8.142795,126650.0,0.6137265,1.99,-0.17392519,0.05,2022-12-23 03:55:00
467.51828,4.12,7.9075027,121725.0,0.6066783,1.81,-0.20065947,0.07,2022-12-23 04:00:00
464.59985,3.95,7.79462,120216.0,0.6024348,1.71,-0.20065947,0.04,2022-12-23 04:05:00
475.05286,4.34,7.8970246,139605.0,0.5559706,1.96,-0.119186416,0.12,2022-12-23 04:10:00
475.7013,4.63,7.522666,141075.0,0.55251855,2.11,-0.09151498,0.23,2022-12-23 04:15:00
466.77893,4.39,7.8029995,133716.0,0.54956007,1.91,-0.119186416,0.1,2022-12-23 04:20:00
466.0045,4.36,7.717441,118930.0,0.6146986,1.89,-0.14874166,0.06,2022-12-23 04:25:00
463.7579,4.19,7.512882,123833.0,0.5815455,1.8,-0.12493874,0.03,2022-12-23 04:30:00
460.49384,4.45,7.5418897,149560.0,0.4710375,1.89,-0.05551733,0.05,2022-12-23 04:35:00
461.74408,4.0,7.3173084,137887.0,0.5152444,1.71,-0.12493874,0.04,2022-12-23 04:40:00
467.45242,4.54,7.592009,138812.0,0.53176624,1.98,-0.06550154,0.01,2022-12-23 04:45:00
466.32355,4.91,7.673813,147642.0,0.49621403,2.14,-0.017728778,0.03,2022-12-23 04:50:00
472.41827,5.06,7.7137084,166753.0,0.45746776,2.26,0.017033322,0.03,2022-12-23 04:55:00
477.45807,4.65,7.7014675,137078.0,0.575192,2.12,-0.07058106,0.02,2022-12-23 05:00:00
477.9996,4.5,7.6641636,144668.0,0.5469413,2.06,-0.06550154,0.01,2022-12-23 05:10:00
471.59955,4.54,7.572846,147582.0,0.5141096,2.02,-0.07058106,0.07,2022-12-23 05:15:00
456.19162,3.95,7.84735,132546.0,0.51619536,1.65,-0.18045606,0.12,2022-12-23 05:20:00
518.36926,5.78,6.1398373,113431.0,0.8978327,3.11,-0.08618615,0.08,2022-12-23 05:25:00
455.57556,4.31,7.073337,172085.0,0.39592305,1.79,-0.08618615,0.07,2022-12-23 05:30:00
467.40555,4.53,6.720439,169026.0,0.43657482,1.99,-0.09151498,0.1,2022-12-23 05:35:00
480.85934,4.57,6.832635,136235.0,0.5916825,2.13,-0.16115092,0.11,2022-12-23 05:40:00
472.2741,5.2,6.219132,135471.0,0.56256825,2.35,-0.10790541,0.11,2022-12-23 05:45:00
466.68457,5.1,6.9406123,150448.0,0.4881337,2.3,-0.08618615,0.09,2022-12-23 05:50:00
485.8967,5.24,7.098605,148506.0,0.5606897,2.49,-0.07058106,0.11,2022-12-23 05:55:00
468.67368,4.53,6.518351,140310.0,0.5303794,2.02,-0.1426675,0.1,2022-12-23 06:00:00
484.43262,5.22,6.327037,145228.0,0.5679844,2.52,-0.07058106,0.07,2022-12-23 06:05:00
459.26074,4.44,6.560587,144668.0,0.48291808,1.87,-0.1426675,0.11,2022-12-23 06:10:00
489.80533,5.97,7.7623067,144812.0,0.58951366,2.87,-0.026872149,0.11,2022-12-23 06:15:00
492.31177,5.81,5.7097635,161711.0,0.5363637,2.82,0.02118928,0.09,2022-12-23 06:20:00
491.239,6.42,6.841601,157891.0,0.5456228,3.1,0.053078443,0.06,2022-12-23 06:25:00
494.86014,6.75,6.7364235,165483.0,0.5326302,3.31,0.10037054,0.06,2022-12-23 06:30:00
482.43604,6.52,8.26161,157360.0,0.51749814,3.03,0.053078443,0.02,2022-12-23 06:35:00
473.1397,6.5,8.22602,156129.0,0.49092326,2.91,0.053078443,0.02,2022-12-23 06:40:00
479.20172,7.21,8.22312,158597.0,0.5028216,3.31,0.10380372,0.03,2022-12-23 06:50:00
479.20172,7.21,8.074069,158597.0,0.5028216,3.31,0.10380372,0.03,2022-12-23 06:55:00
484.33133,7.02,7.8437552,151856.0,0.54284024,3.29,0.08278538,0.03,2022-12-23 07:00:00
481.52145,6.74,8.212296,147741.0,0.5479446,3.13,0.045322984,0.07,2022-12-23 07:05:00
471.06906,6.17,8.096845,122034.0,0.6195647,2.74,-0.031517047,0.06,2022-12-23 07:10:00
480.75998,6.71,8.35182,163709.0,0.49206847,3.1,0.05690485,0.08,2022-12-23 07:15:00
480.71597,6.77,8.393986,155596.0,0.5175781,3.13,0.041392695,0.05,2022-12-23 07:20:00
474.34433,6.75,8.426447,151275.0,0.51070225,3.04,0.033423774,0.05,2022-12-23 07:25:00
488.46863,7.06,6.654931,177778.0,0.47613022,3.37,0.1818436,0.03,2022-12-23 07:40:00
486.1744,7.05,6.7280903,178004.0,0.4686075,3.33,0.1818436,0.05,2022-12-23 07:45:00
487.44385,6.77,6.6921296,169334.0,0.4966156,3.23,0.12710482,0.05,2022-12-23 07:50:00
485.85098,6.3,7.2013474,174306.0,0.4775589,2.98,0.10380372,0.05,2022-12-23 07:55:00
488.84848,6.52,7.360177,144632.0,0.5866652,3.12,0.08278538,0.04,2022-12-23 08:00:00
483.72012,6.86,6.726522,167545.0,0.49007824,3.22,0.12385166,0.11,2022-12-23 08:05:00
483.8326,6.8,6.8184233,172150.0,0.47731397,3.19,0.117271274,0.18,2022-12-23 08:10:00
478.38806,6.61,7.0571594,160230.0,0.49507108,3.03,0.08990512,0.13,2022-12-23 08:15:00
473.76794,6.48,7.6795444,151857.0,0.50682306,2.91,0.06069783,0.06,2022-12-23 08:20:00
480.25583,6.73,6.4361863,157932.0,0.5084046,3.12,0.08635984,0.09,2022-12-23 08:25:00
477.4311,6.5,6.4615016,175393.0,0.44946095,2.97,0.10720996,0.05,2022-12-23 08:35:00
477.85034,6.52,6.097016,161224.0,0.49029925,2.98,0.08635984,0.03,2022-12-23 08:40:00
480.63785,6.38,6.3961396,160784.0,0.5006241,2.95,0.07918126,0.09,2022-12-23 08:45:00
487.5396,6.79,6.057789,166442.0,0.5055535,3.24,0.12057395,0.08,2022-12-23 08:50:00
480.34677,5.81,6.658964,151214.0,0.53130454,2.69,0.037426513,0.07,2022-12-23 08:55:00
483.80478,6.98,7.06872,177404.0,0.4630949,3.27,0.1398791,0.07,2022-12-23 09:00:00
483.84814,6.98,7.2459855,172187.0,0.4772591,3.28,0.13672057,0.11,2022-12-23 09:05:00
489.31766,7.22,6.602492,171230.0,0.49701765,3.46,0.17026173,0.07,2022-12-23 09:15:00
484.06906,7.18,6.6557193,179250.0,0.45910558,3.37,0.18752073,0.02,2022-12-23 09:20:00
487.5532,6.92,6.5636883,175280.0,0.48010403,3.3,0.16731733,0.07,2022-12-23 09:25:00
483.76532,6.8,6.824141,160461.0,0.5118629,3.18,0.1430148,0.06,2022-12-23 09:30:00
480.33612,6.59,6.491533,166118.0,0.48360285,3.05,0.13353892,0.1,2022-12-23 09:35:00
492.4077,7.0,6.8165827,174588.0,0.49710494,3.4,0.17026173,0.07,2022-12-23 09:40:00
487.15997,6.21,6.237924,163580.0,0.51315284,2.97,0.08990512,0.02,2022-12-23 09:45:00
498.0345,6.79,3.3200603,169324.0,0.5310132,3.42,0.12057395,0.11,2022-12-23 09:50:00
500.31015,6.49,5.673526,163933.0,0.556315,3.26,0.12710482,0.06,2022-12-23 09:55:00
496.66537,7.7,8.114499,177072.0,0.50344515,3.8,0.1818436,0.34,2022-12-23 10:00:00
503.04132,7.0,7.956092,158894.0,0.58376753,3.54,0.08635984,0.16,2022-12-23 10:05:00
481.0819,6.23,7.827164,139672.0,0.5779546,2.89,-0.022276402,0.13,2022-12-23 10:10:00
502.73175,6.45,8.680841,155052.0,0.5970872,3.26,-0.013228253,0.09,2022-12-23 10:15:00
499.5975,6.02,9.047188,163312.0,0.5559579,3.0,-0.05061,0.09,2022-12-23 10:20:00
500.09888,6.29,8.156285,149294.0,0.61006176,3.15,-0.036212165,0.28,2022-12-23 10:25:00
500.28555,6.02,8.414113,156059.0,0.5842947,3.01,-0.026872149,0.1,2022-12-23 10:30:00
496.3925,6.75,8.753731,191766.0,0.46407425,3.33,0.06069783,0.04,2022-12-23 10:35:00
476.85306,5.81,8.254611,138233.0,0.5681391,2.64,-0.08618615,0.32,2022-12-23 10:45:00
478.62506,5.3,8.748955,118195.0,0.67217433,2.43,-0.15490197,0.01,2022-12-23 11:00:00
493.79126,6.26,8.6588335,142311.0,0.61520135,3.05,-0.031517047,0.06,2022-12-23 11:05:00
493.79126,6.26,6.1920753,142311.0,0.61520135,3.05,-0.017728778,0.17,2022-12-23 11:10:00
479.42432,6.17,8.19058,139392.0,0.5729265,2.84,-0.0043648016,0.04,2022-12-23 11:15:00
484.31876,6.41,8.061452,179100.0,0.46022835,3.0,0.09342169,0.17,2022-12-23 11:20:00
484.19946,6.2,8.146417,169811.0,0.48503163,2.91,0.053078443,0.08,2022-12-23 11:25:00
493.22134,6.2,8.172564,184030.0,0.4740301,3.02,0.06818584,0.05,2022-12-23 11:30:00
480.44513,5.23,7.6337013,167475.0,0.4800233,2.43,-0.060480744,0.24,2022-12-23 11:40:00
476.21716,5.09,7.9740205,161891.0,0.48310283,2.32,-0.09151498,0.08,2022-12-23 11:45:00
482.3823,5.16,7.29617,177072.0,0.45972973,2.4,-0.06550154,0.38,2022-12-23 11:50:00
490.3049,5.53,8.460107,147192.0,0.5818251,2.68,-0.13076828,0.07,2022-12-23 11:55:00
